n,p,k,temperature,ph,label,ec,moisture
104.25,13.5,52.0,25.49148699,6.712215745,watermelon,1.27,41.2
104.65625,13.8125,52.125,25.48950166,6.702238267,watermelon,1.36,37.5
105.0625,14.125,52.25,25.48751633,6.692260788,watermelon,1.5,39.3
105.46875,14.4375,52.375,25.485531,6.682283309,watermelon,1.37,37.4
105.875,14.75,52.5,25.48354568,6.67230583,watermelon,1.34,40.5
106.28125,15.0625,52.625,25.48156035,6.662328352,watermelon,1.29,41.3
106.6875,15.375,52.75,25.47957502,6.652350873,watermelon,1.51,38.4
107.09375,15.6875,52.875,25.47758969,6.642373394,watermelon,1.25,41.9
107.5,16.0,53.0,25.47560436,6.632395916,watermelon,1.41,40.4
107.90625,16.3125,53.125,25.47361903,6.622418437,watermelon,1.46,42.9
108.3125,16.625,53.25,25.4716337,6.612440958,watermelon,1.33,38.7
108.71875,16.9375,53.375,25.46964837,6.602463479,watermelon,1.27,41.9
109.125,17.25,53.5,25.46766305,6.592486001,watermelon,1.37,36.8
109.53125,17.5625,53.625,25.46567772,6.582508522,watermelon,1.44,42.7
109.9375,17.875,53.75,25.46369239,6.572531043,watermelon,1.49,42.5
110.34375,18.1875,53.875,25.46170706,6.562553564,watermelon,1.23,44.1
110.75,18.5,54.0,25.45972173,6.552576086,watermelon,1.26,39.3
111.15625,18.8125,54.125,25.4577364,6.542598607,watermelon,1.38,37.6
111.5625,19.125,54.25,25.45575107,6.532621128,watermelon,1.29,35.0
111.96875,19.4375,54.375,25.45376574,6.52264365,watermelon,1.1,41.8
112.375,19.75,54.5,25.45178042,6.512666171,watermelon,1.22,48.1
112.78125,20.0625,54.625,25.44979509,6.502688692,watermelon,1.22,39.3
113.1875,20.375,54.75,25.44780976,6.492711213,watermelon,1.34,41.2
113.59375,20.6875,54.875,25.44582443,6.482733735,watermelon,1.21,45.6
114.0,21.0,55.0,25.4438391,6.472756256,watermelon,1.28,42.2
113.53125,20.53125,54.6875,25.46515316,6.458013111,watermelon,1.26,39.0
113.0625,20.0625,54.375,25.48646723,6.443269966,watermelon,1.27,36.6
112.59375,19.59375,54.0625,25.50778129,6.428526821,watermelon,1.42,43.5
112.125,19.125,53.75,25.52909536,6.413783676,watermelon,1.21,40.7
111.65625,18.65625,53.4375,25.55040942,6.399040531,watermelon,1.43,43.3
111.1875,18.1875,53.125,25.57172348,6.384297386,watermelon,1.29,40.5
110.71875,17.71875,52.8125,25.59303755,6.369554241,watermelon,1.23,42.8
110.25,17.25,52.5,25.61435161,6.354811096,watermelon,1.54,48.9
109.78125,16.78125,52.1875,25.63566567,6.340067951,watermelon,1.35,40.9
109.3125,16.3125,51.875,25.65697974,6.325324806,watermelon,1.22,41.8
108.84375,15.84375,51.5625,25.6782938,6.310581661,watermelon,1.26,41.8
108.375,15.375,51.25,25.69960787,6.295838516,watermelon,1.17,40.4
107.90625,14.90625,50.9375,25.72092193,6.281095371,watermelon,1.38,40.1
107.4375,14.4375,50.625,25.74223599,6.266352226,watermelon,1.24,40.3
106.96875,13.96875,50.3125,25.76355006,6.251609081,watermelon,1.07,39.3
106.5,13.5,50.0,25.78486412,6.236865937,watermelon,1.25,35.7
106.03125,13.03125,49.6875,25.80617818,6.222122792,watermelon,1.31,43.7
105.5625,12.5625,49.375,25.82749225,6.207379647,watermelon,1.32,37.5
105.09375,12.09375,49.0625,25.84880631,6.192636502,watermelon,1.45,43.7
104.625,11.625,48.75,25.87012038,6.177893357,watermelon,1.23,38.0
104.15625,11.15625,48.4375,25.89143444,6.163150212,watermelon,1.42,33.8
103.6875,10.6875,48.125,25.9127485,6.148407067,watermelon,1.24,38.8
103.21875,10.21875,47.8125,25.93406257,6.133663922,watermelon,1.3,36.6
102.75,9.75,47.5,25.95537663,6.118920777,watermelon,1.08,36.8
102.28125,9.28125,47.1875,25.97669069,6.104177632,watermelon,1.45,35.1
101.8125,8.8125,46.875,25.99800476,6.089434487,watermelon,1.36,40.5
101.34375,8.34375,46.5625,26.01931882,6.074691342,watermelon,1.16,39.4
100.875,7.875,46.25,26.04063289,6.059948197,watermelon,1.16,40.5
100.40625,7.40625,45.9375,26.06194695,6.045205052,watermelon,1.25,40.2
99.9375,6.9375,45.625,26.08326101,6.030461907,watermelon,1.23,38.0
99.46875,6.46875,45.3125,26.10457508,6.015718762,watermelon,1.2,40.3
99.0,6.0,45.0,26.12588914,6.000975617,watermelon,1.17,38.9
98.78125,6.4375,45.3125,26.09397846,6.019313606,watermelon,1.18,36.3
98.5625,6.875,45.625,26.06206779,6.037651595,watermelon,1.26,38.6
98.34375,7.3125,45.9375,26.03015711,6.055989584,watermelon,1.05,36.0
98.125,7.75,46.25,25.99824644,6.074327573,watermelon,1.2,36.7
97.90625,8.1875,46.5625,25.96633576,6.092665562,watermelon,1.21,39.0
97.6875,8.625,46.875,25.93442509,6.11100355,watermelon,1.16,40.8
97.46875,9.0625,47.1875,25.90251441,6.129341539,watermelon,1.1,40.2
97.25,9.5,47.5,25.87060374,6.147679528,watermelon,1.06,41.9
97.03125,9.9375,47.8125,25.83869306,6.166017517,watermelon,1.13,39.6
96.8125,10.375,48.125,25.80678239,6.184355506,watermelon,1.32,41.8
96.59375,10.8125,48.4375,25.77487171,6.202693495,watermelon,1.28,38.2
96.375,11.25,48.75,25.74296104,6.221031484,watermelon,1.11,38.5
96.15625,11.6875,49.0625,25.71105036,6.239369473,watermelon,1.21,35.5
95.9375,12.125,49.375,25.67913969,6.257707462,watermelon,1.42,44.0
95.71875,12.5625,49.6875,25.64722901,6.276045451,watermelon,1.29,37.4
95.5,13.0,50.0,25.61531834,6.29438344,watermelon,1.17,40.5
95.28125,13.4375,50.3125,25.58340766,6.312721428,watermelon,1.2,40.6
95.0625,13.875,50.625,25.55149698,6.331059417,watermelon,1.62,40.9
94.84375,14.3125,50.9375,25.51958631,6.349397406,watermelon,1.25,40.9
94.625,14.75,51.25,25.48767563,6.367735395,watermelon,1.02,42.2
94.40625,15.1875,51.5625,25.45576496,6.386073384,watermelon,1.27,41.6
94.1875,15.625,51.875,25.42385428,6.404411373,watermelon,1.07,40.7
93.96875,16.0625,52.1875,25.39194361,6.422749362,watermelon,1.18,43.1
93.75,16.5,52.5,25.36003293,6.441087351,watermelon,1.15,43.4
93.53125,16.9375,52.8125,25.32812226,6.45942534,watermelon,1.16,37.5
93.3125,17.375,53.125,25.29621158,6.477763329,watermelon,1.28,41.8
93.09375,17.8125,53.4375,25.26430091,6.496101317,watermelon,1.25,43.6
92.875,18.25,53.75,25.23239023,6.514439306,watermelon,1.21,42.9
92.65625,18.6875,54.0625,25.20047956,6.532777295,watermelon,1.04,43.1
92.4375,19.125,54.375,25.16856888,6.551115284,watermelon,1.0,41.4
92.21875,19.5625,54.6875,25.13665821,6.569453273,watermelon,1.22,44.5
92.0,20.0,55.0,25.10474753,6.587791262,watermelon,1.22,39.5
92.0,19.59375,54.78125,25.14132437,6.599313686,watermelon,1.23,45.4
92.0,19.1875,54.5625,25.1779012,6.61083611,watermelon,1.05,40.3
92.0,18.78125,54.34375,25.21447804,6.622358534,watermelon,1.16,41.9
92.0,18.375,54.125,25.25105488,6.633880958,watermelon,1.21,39.0
92.0,17.96875,53.90625,25.28763171,6.645403381,watermelon,1.24,42.9
92.0,17.5625,53.6875,25.32420855,6.656925805,watermelon,1.23,41.2
92.0,17.15625,53.46875,25.36078539,6.668448229,watermelon,1.2,44.7
92.0,16.75,53.25,25.39736223,6.679970653,watermelon,1.07,42.9
92.0,16.34375,53.03125,25.43393906,6.691493077,watermelon,1.06,40.3
92.0,15.9375,52.8125,25.4705159,6.703015501,watermelon,1.23,42.6
92.0,15.53125,52.59375,25.50709274,6.714537925,watermelon,1.26,44.2
92.0,15.125,52.375,25.54366957,6.726060349,watermelon,1.31,40.9
92.0,14.71875,52.15625,25.58024641,6.737582772,watermelon,1.07,42.3
92.0,14.3125,51.9375,25.61682325,6.749105196,watermelon,1.29,41.7
92.0,13.90625,51.71875,25.65340008,6.76062762,watermelon,1.09,44.4
92.0,13.5,51.5,25.68997692,6.772150044,watermelon,1.18,46.0
92.0,13.09375,51.28125,25.72655376,6.783672468,watermelon,1.38,38.4
92.0,12.6875,51.0625,25.76313059,6.795194892,watermelon,1.14,40.1
92.0,12.28125,50.84375,25.79970743,6.806717316,watermelon,1.31,41.7
92.0,11.875,50.625,25.83628427,6.81823974,watermelon,1.37,42.3
92.0,11.46875,50.40625,25.8728611,6.829762163,watermelon,1.03,43.1
92.0,11.0625,50.1875,25.90943794,6.841284587,watermelon,1.13,40.8
92.0,10.65625,49.96875,25.94601478,6.852807011,watermelon,1.39,41.2
92.0,10.25,49.75,25.98259162,6.864329435,watermelon,1.24,44.3
92.0,9.84375,49.53125,26.01916845,6.875851859,watermelon,1.25,42.3
92.0,9.4375,49.3125,26.05574529,6.887374283,watermelon,1.19,33.2
92.0,9.03125,49.09375,26.09232213,6.898896707,watermelon,1.25,45.1
92.0,8.625,48.875,26.12889896,6.910419131,watermelon,1.09,40.1
92.0,8.21875,48.65625,26.1654758,6.921941554,watermelon,1.06,40.4
92.0,7.8125,48.4375,26.20205264,6.933463978,watermelon,1.38,42.4
92.0,7.40625,48.21875,26.23862947,6.944986402,watermelon,1.02,42.2
91.96875,7.53125,48.21875,26.27506287,6.934714381,watermelon,1.17,35.0
91.9375,8.0625,48.4375,26.27491942,6.912919936,watermelon,1.06,37.9
91.90625,8.59375,48.65625,26.27477598,6.891125491,watermelon,1.21,41.2
91.875,9.125,48.875,26.27463253,6.869331046,watermelon,1.22,41.0
91.84375,9.65625,49.09375,26.27448909,6.847536601,watermelon,1.17,47.6
91.8125,10.1875,49.3125,26.27434564,6.825742155,watermelon,1.11,39.4
91.78125,10.71875,49.53125,26.2742022,6.80394771,watermelon,1.27,35.2
91.75,11.25,49.75,26.27405875,6.782153265,watermelon,1.17,40.4
91.71875,11.78125,49.96875,26.27391531,6.76035882,watermelon,1.13,38.1
91.6875,12.3125,50.1875,26.27377186,6.738564375,watermelon,1.26,40.4
91.65625,12.84375,50.40625,26.27362842,6.71676993,watermelon,1.23,37.8
91.625,13.375,50.625,26.27348497,6.694975485,watermelon,1.0,41.6
91.59375,13.90625,50.84375,26.27334153,6.67318104,watermelon,1.15,40.8
91.5625,14.4375,51.0625,26.27319808,6.651386595,watermelon,1.45,39.6
91.53125,14.96875,51.28125,26.27305464,6.62959215,watermelon,1.2,37.2
91.5,15.5,51.5,26.2729112,6.607797704,watermelon,1.1,38.2
91.46875,16.03125,51.71875,26.27276775,6.586003259,watermelon,1.19,38.4
91.4375,16.5625,51.9375,26.27262431,6.564208814,watermelon,1.27,42.9
91.40625,17.09375,52.15625,26.27248086,6.542414369,watermelon,1.17,43.2
91.375,17.625,52.375,26.27233742,6.520619924,watermelon,1.02,39.0
91.34375,18.15625,52.59375,26.27219397,6.498825479,watermelon,1.22,43.6
91.3125,18.6875,52.8125,26.27205053,6.477031034,watermelon,1.2,32.5
91.28125,19.21875,53.03125,26.27190708,6.455236589,watermelon,1.18,35.5
91.25,19.75,53.25,26.27176364,6.433442144,watermelon,1.29,40.9
91.21875,20.28125,53.46875,26.27162019,6.411647699,watermelon,1.04,36.0
91.1875,20.8125,53.6875,26.27147675,6.389853254,watermelon,1.2,39.9
91.15625,21.34375,53.90625,26.2713333,6.368058808,watermelon,1.15,37.8
91.125,21.875,54.125,26.27118986,6.346264363,watermelon,1.21,39.5
91.09375,22.40625,54.34375,26.27104641,6.324469918,watermelon,1.37,37.3
91.0625,22.9375,54.5625,26.27090297,6.302675473,watermelon,1.1,34.2
91.03125,23.46875,54.78125,26.27075952,6.280881028,watermelon,1.14,42.3
91.0,24.0,55.0,26.27061608,6.259086583,watermelon,1.14,33.5
91.59375,23.90625,54.96875,26.28518771,6.274350679,watermelon,1.22,43.0
92.1875,23.8125,54.9375,26.29975934,6.289614774,watermelon,1.0,39.5
92.78125,23.71875,54.90625,26.31433097,6.30487887,watermelon,1.26,36.5
93.375,23.625,54.875,26.32890261,6.320142965,watermelon,1.24,40.0
93.96875,23.53125,54.84375,26.34347424,6.335407061,watermelon,1.34,38.1
94.5625,23.4375,54.8125,26.35804587,6.350671157,watermelon,1.41,42.3
95.15625,23.34375,54.78125,26.3726175,6.365935252,watermelon,1.27,40.1
95.75,23.25,54.75,26.38718913,6.381199348,watermelon,1.47,37.0
96.34375,23.15625,54.71875,26.40176076,6.396463443,watermelon,1.13,38.7
96.9375,23.0625,54.6875,26.41633239,6.411727539,watermelon,1.15,42.6
97.53125,22.96875,54.65625,26.43090402,6.426991635,watermelon,1.2,39.6
98.125,22.875,54.625,26.44547566,6.44225573,watermelon,1.18,36.5
98.71875,22.78125,54.59375,26.46004729,6.457519826,watermelon,1.2,37.3
99.3125,22.6875,54.5625,26.47461892,6.472783921,watermelon,1.29,33.6
99.90625,22.59375,54.53125,26.48919055,6.488048017,watermelon,1.32,39.1
100.5,22.5,54.5,26.50376218,6.503312113,watermelon,1.31,44.3
101.09375,22.40625,54.46875,26.51833381,6.518576208,watermelon,1.18,38.7
101.6875,22.3125,54.4375,26.53290544,6.533840304,watermelon,1.53,38.8
102.28125,22.21875,54.40625,26.54747707,6.549104399,watermelon,1.26,44.2
102.875,22.125,54.375,26.56204871,6.564368495,watermelon,1.15,38.9
103.46875,22.03125,54.34375,26.57662034,6.57963259,watermelon,1.27,34.6
104.0625,21.9375,54.3125,26.59119197,6.594896686,watermelon,1.23,39.8
104.65625,21.84375,54.28125,26.6057636,6.610160782,watermelon,1.28,39.5
105.25,21.75,54.25,26.62033523,6.625424877,watermelon,1.19,40.5
105.84375,21.65625,54.21875,26.63490686,6.640688973,watermelon,1.34,35.9
106.4375,21.5625,54.1875,26.64947849,6.655953068,watermelon,1.33,40.1
107.03125,21.46875,54.15625,26.66405012,6.671217164,watermelon,1.2,40.0
107.625,21.375,54.125,26.67862176,6.68648126,watermelon,1.29,43.3
108.21875,21.28125,54.09375,26.69319339,6.701745355,watermelon,1.61,38.5
108.8125,21.1875,54.0625,26.70776502,6.717009451,watermelon,1.43,41.0
109.40625,21.09375,54.03125,26.72233665,6.732273546,watermelon,1.35,44.9
110.0625,21.125,53.90625,26.68411332,6.753318879,watermelon,1.25,40.4
110.125,21.25,53.8125,26.63131835,6.759100116,watermelon,1.36,35.3
110.1875,21.375,53.71875,26.57852339,6.764881353,watermelon,1.09,40.2
110.25,21.5,53.625,26.52572843,6.770662591,watermelon,1.39,36.8
110.3125,21.625,53.53125,26.47293346,6.776443828,watermelon,1.28,40.4
110.375,21.75,53.4375,26.4201385,6.782225065,watermelon,1.19,37.3
110.4375,21.875,53.34375,26.36734353,6.788006302,watermelon,1.26,44.3
110.5,22.0,53.25,26.31454857,6.793787539,watermelon,1.45,39.9
110.5625,22.125,53.15625,26.26175361,6.799568776,watermelon,1.33,37.0
110.625,22.25,53.0625,26.20895864,6.805350014,watermelon,1.11,38.2
110.6875,22.375,52.96875,26.15616368,6.811131251,watermelon,1.28,38.7
110.75,22.5,52.875,26.10336872,6.816912488,watermelon,1.38,42.1
110.8125,22.625,52.78125,26.05057375,6.822693725,watermelon,1.23,40.2
110.875,22.75,52.6875,25.99777879,6.828474962,watermelon,1.09,38.5
110.9375,22.875,52.59375,25.94498382,6.834256199,watermelon,1.37,41.2
111.0,23.0,52.5,25.89218886,6.840037437,watermelon,1.38,40.5
111.0625,23.125,52.40625,25.8393939,6.845818674,watermelon,1.22,38.4
111.125,23.25,52.3125,25.78659893,6.851599911,watermelon,1.37,41.6
111.1875,23.375,52.21875,25.73380397,6.857381148,watermelon,1.49,42.1
111.25,23.5,52.125,25.68100901,6.863162385,watermelon,1.33,40.9
111.3125,23.625,52.03125,25.62821404,6.868943622,watermelon,1.31,39.1
111.375,23.75,51.9375,25.57541908,6.874724859,watermelon,1.38,39.7
111.4375,23.875,51.84375,25.52262411,6.880506097,watermelon,1.38,40.9
111.5,24.0,51.75,25.46982915,6.886287334,watermelon,1.37,37.8
111.5625,24.125,51.65625,25.41703419,6.892068571,watermelon,1.28,33.8
111.625,24.25,51.5625,25.36423922,6.897849808,watermelon,1.25,37.5
111.6875,24.375,51.46875,25.31144426,6.903631045,watermelon,1.3,36.4
111.75,24.5,51.375,25.2586493,6.909412282,watermelon,1.25,40.6
111.8125,24.625,51.28125,25.20585433,6.91519352,watermelon,1.38,44.0
111.875,24.75,51.1875,25.15305937,6.920974757,watermelon,1.39,39.0
111.9375,24.875,51.09375,25.1002644,6.926755994,watermelon,1.36,47.7
111.28125,25.0,51.09375,25.03641381,6.914430049,watermelon,1.28,36.7
110.5625,25.0,51.1875,25.02535818,6.896322866,watermelon,1.32,41.9
109.84375,25.0,51.28125,25.01430256,6.878215684,watermelon,1.36,43.2
109.125,25.0,51.375,25.00324693,6.860108501,watermelon,1.36,39.4
108.40625,25.0,51.46875,24.9921913,6.842001319,watermelon,1.34,45.0
107.6875,25.0,51.5625,24.98113567,6.823894136,watermelon,1.23,41.1
106.96875,25.0,51.65625,24.97008004,6.805786954,watermelon,1.17,40.4
106.25,25.0,51.75,24.95902442,6.787679772,watermelon,1.24,42.6
105.53125,25.0,51.84375,24.94796879,6.769572589,watermelon,1.21,43.0
104.8125,25.0,51.9375,24.93691316,6.751465407,watermelon,1.2,42.3
104.09375,25.0,52.03125,24.92585753,6.733358224,watermelon,1.42,40.2
103.375,25.0,52.125,24.9148019,6.715251042,watermelon,1.2,44.1
102.65625,25.0,52.21875,24.90374627,6.697143859,watermelon,1.33,40.2
101.9375,25.0,52.3125,24.89269065,6.679036677,watermelon,1.41,37.1
101.21875,25.0,52.40625,24.88163502,6.660929494,watermelon,1.27,47.5
100.5,25.0,52.5,24.87057939,6.642822312,watermelon,1.48,39.3
99.78125,25.0,52.59375,24.85952376,6.62471513,watermelon,1.36,37.7
99.0625,25.0,52.6875,24.84846813,6.606607947,watermelon,1.25,38.7
98.34375,25.0,52.78125,24.83741251,6.588500765,watermelon,1.24,35.4
97.625,25.0,52.875,24.82635688,6.570393582,watermelon,1.09,41.6
96.90625,25.0,52.96875,24.81530125,6.5522864,watermelon,1.3,39.7
96.1875,25.0,53.0625,24.80424562,6.534179217,watermelon,1.32,42.3
95.46875,25.0,53.15625,24.79318999,6.516072035,watermelon,1.21,39.4
94.75,25.0,53.25,24.78213437,6.497964852,watermelon,1.14,40.4
94.03125,25.0,53.34375,24.77107874,6.47985767,watermelon,1.37,40.8
93.3125,25.0,53.4375,24.76002311,6.461750488,watermelon,1.33,38.6
92.59375,25.0,53.53125,24.74896748,6.443643305,watermelon,1.38,43.7
91.875,25.0,53.625,24.73791185,6.425536123,watermelon,1.14,36.5
91.15625,25.0,53.71875,24.72685622,6.40742894,watermelon,1.36,39.7
90.4375,25.0,53.8125,24.7158006,6.389321758,watermelon,1.13,40.8
89.71875,25.0,53.90625,24.70474497,6.371214575,watermelon,0.99,40.6
89.0,25.0,54.0,24.69368934,6.353107393,watermelon,1.26,36.4
89.34375,24.53125,53.96875,24.6889981,6.348689942,watermelon,1.33,37.4
89.6875,24.0625,53.9375,24.68430686,6.344272491,watermelon,1.33,38.0
90.03125,23.59375,53.90625,24.67961562,6.33985504,watermelon,1.01,39.0
90.375,23.125,53.875,24.67492438,6.335437589,watermelon,1.03,38.8
90.71875,22.65625,53.84375,24.67023314,6.331020137,watermelon,1.23,40.3
91.0625,22.1875,53.8125,24.6655419,6.326602686,watermelon,1.27,41.7
91.40625,21.71875,53.78125,24.66085066,6.322185235,watermelon,1.13,33.3
91.75,21.25,53.75,24.65615943,6.317767784,watermelon,1.1,37.3
92.09375,20.78125,53.71875,24.65146819,6.313350333,watermelon,1.4,36.5
92.4375,20.3125,53.6875,24.64677695,6.308932882,watermelon,1.45,37.6
92.78125,19.84375,53.65625,24.64208571,6.304515431,watermelon,1.26,40.4
93.125,19.375,53.625,24.63739447,6.300097979,watermelon,1.41,34.1
93.46875,18.90625,53.59375,24.63270323,6.295680528,watermelon,1.15,38.7
93.8125,18.4375,53.5625,24.62801199,6.291263077,watermelon,1.33,31.1
94.15625,17.96875,53.53125,24.62332075,6.286845626,watermelon,1.23,39.3
94.5,17.5,53.5,24.61862951,6.282428175,watermelon,1.34,34.8
94.84375,17.03125,53.46875,24.61393827,6.278010724,watermelon,1.1,37.5
95.1875,16.5625,53.4375,24.60924703,6.273593273,watermelon,1.18,38.2
95.53125,16.09375,53.40625,24.60455579,6.269175822,watermelon,1.29,38.2
95.875,15.625,53.375,24.59986455,6.264758371,watermelon,1.13,33.5
96.21875,15.15625,53.34375,24.59517331,6.260340919,watermelon,1.4,37.0
96.5625,14.6875,53.3125,24.59048207,6.255923468,watermelon,1.29,37.9
96.90625,14.21875,53.28125,24.58579083,6.251506017,watermelon,1.2,36.9
97.25,13.75,53.25,24.5810996,6.247088566,watermelon,1.06,37.5
97.59375,13.28125,53.21875,24.57640836,6.242671115,watermelon,1.14,35.0
97.9375,12.8125,53.1875,24.57171712,6.238253664,watermelon,1.2,38.6
98.28125,12.34375,53.15625,24.56702588,6.233836213,watermelon,1.48,36.5
98.625,11.875,53.125,24.56233464,6.229418762,watermelon,1.25,37.8
98.96875,11.40625,53.09375,24.5576434,6.22500131,watermelon,1.5,31.5
99.3125,10.9375,53.0625,24.55295216,6.220583859,watermelon,1.26,39.2
99.65625,10.46875,53.03125,24.54826092,6.216166408,watermelon,1.4,30.9
99.46875,10.375,53.03125,24.58588385,6.213795716,watermelon,1.21,38.7
98.9375,10.75,53.0625,24.62819802,6.215842476,watermelon,1.17,36.7
98.40625,11.125,53.09375,24.67051219,6.217889235,watermelon,1.28,36.1
97.875,11.5,53.125,24.71282636,6.219935994,watermelon,1.14,35.4
97.34375,11.875,53.15625,24.75514053,6.221982753,watermelon,1.24,41.7
96.8125,12.25,53.1875,24.79745471,6.224029513,watermelon,1.25,40.1
96.28125,12.625,53.21875,24.83976888,6.226076272,watermelon,1.3,34.0
95.75,13.0,53.25,24.88208305,6.228123031,watermelon,1.1,39.6
95.21875,13.375,53.28125,24.92439722,6.230169791,watermelon,1.21,36.8
94.6875,13.75,53.3125,24.96671139,6.23221655,watermelon,1.25,41.8
94.15625,14.125,53.34375,25.00902556,6.234263309,watermelon,1.19,38.2
93.625,14.5,53.375,25.05133973,6.236310068,watermelon,1.03,43.5
93.09375,14.875,53.40625,25.0936539,6.238356828,watermelon,1.23,34.8
92.5625,15.25,53.4375,25.13596807,6.240403587,watermelon,1.28,38.3
92.03125,15.625,53.46875,25.17828224,6.242450346,watermelon,1.3,38.0
91.5,16.0,53.5,25.22059642,6.244497106,watermelon,1.11,36.9
90.96875,16.375,53.53125,25.26291059,6.246543865,watermelon,1.08,44.9
90.4375,16.75,53.5625,25.30522476,6.248590624,watermelon,1.04,40.2
89.90625,17.125,53.59375,25.34753893,6.250637383,watermelon,1.22,37.9
89.375,17.5,53.625,25.3898531,6.252684143,watermelon,1.2,37.6
88.84375,17.875,53.65625,25.43216727,6.254730902,watermelon,1.16,35.8
88.3125,18.25,53.6875,25.47448144,6.256777661,watermelon,1.23,37.2
87.78125,18.625,53.71875,25.51679561,6.25882442,watermelon,1.09,42.0
87.25,19.0,53.75,25.55910978,6.26087118,watermelon,1.1,38.4
86.71875,19.375,53.78125,25.60142395,6.262917939,watermelon,1.34,45.7
86.1875,19.75,53.8125,25.64373812,6.264964698,watermelon,1.27,39.6
85.65625,20.125,53.84375,25.6860523,6.267011458,watermelon,1.3,40.6
85.125,20.5,53.875,25.72836647,6.269058217,watermelon,1.32,36.9
84.59375,20.875,53.90625,25.77068064,6.271104976,watermelon,1.26,38.7
84.0625,21.25,53.9375,25.81299481,6.273151735,watermelon,1.21,40.0
83.53125,21.625,53.96875,25.85530898,6.275198495,watermelon,1.1,37.2
83.0,22.0,54.0,25.89762315,6.277245254,watermelon,1.21,40.1
83.375,21.75,53.875,25.92061342,6.2860952,watermelon,1.12,43.4
83.75,21.5,53.75,25.94360369,6.294945146,watermelon,1.07,42.6
84.125,21.25,53.625,25.96659396,6.303795091,watermelon,1.06,36.3
84.5,21.0,53.5,25.98958423,6.312645037,watermelon,1.17,43.6
84.875,20.75,53.375,26.0125745,6.321494983,watermelon,1.24,39.0
85.25,20.5,53.25,26.03556477,6.330344929,watermelon,1.18,42.8
85.625,20.25,53.125,26.05855504,6.339194874,watermelon,1.15,37.1
86.0,20.0,53.0,26.08154531,6.34804482,watermelon,1.41,42.1
86.375,19.75,52.875,26.10453558,6.356894766,watermelon,1.17,41.1
86.75,19.5,52.75,26.12752585,6.365744712,watermelon,1.25,39.0
87.125,19.25,52.625,26.15051612,6.374594658,watermelon,1.35,42.1
87.5,19.0,52.5,26.17350639,6.383444603,watermelon,1.2,40.3
87.875,18.75,52.375,26.19649666,6.392294549,watermelon,1.16,40.2
88.25,18.5,52.25,26.21948693,6.401144495,watermelon,1.01,41.6
88.625,18.25,52.125,26.2424772,6.409994441,watermelon,1.23,42.0
89.0,18.0,52.0,26.26546748,6.418844387,watermelon,1.27,45.2
89.375,17.75,51.875,26.28845775,6.427694332,watermelon,1.28,40.3
89.75,17.5,51.75,26.31144802,6.436544278,watermelon,1.2,42.0
90.125,17.25,51.625,26.33443829,6.445394224,watermelon,1.11,43.7
90.5,17.0,51.5,26.35742856,6.45424417,watermelon,1.49,42.9
90.875,16.75,51.375,26.38041883,6.463094115,watermelon,1.25,41.3
91.25,16.5,51.25,26.4034091,6.471944061,watermelon,1.03,39.8
91.625,16.25,51.125,26.42639937,6.480794007,watermelon,1.2,37.2
92.0,16.0,51.0,26.44938964,6.489643953,watermelon,1.25,45.0
92.375,15.75,50.875,26.47237991,6.498493899,watermelon,1.09,42.5
92.75,15.5,50.75,26.49537018,6.507343844,watermelon,1.29,39.4
93.125,15.25,50.625,26.51836045,6.51619379,watermelon,1.36,44.2
93.5,15.0,50.5,26.54135072,6.525043736,watermelon,1.35,43.3
93.875,14.75,50.375,26.56434099,6.533893682,watermelon,1.23,39.8
94.25,14.5,50.25,26.58733126,6.542743627,watermelon,1.21,40.8
94.625,14.25,50.125,26.61032153,6.551593573,watermelon,1.29,39.7
95.75,14.5,49.96875,26.59345667,6.571149041,watermelon,1.12,45.5
96.5,15.0,49.9375,26.55360153,6.581854563,watermelon,1.15,40.4
97.25,15.5,49.90625,26.5137464,6.592560085,watermelon,1.06,46.1
98.0,16.0,49.875,26.47389126,6.603265607,watermelon,1.28,43.0
98.75,16.5,49.84375,26.43403613,6.613971129,watermelon,1.05,37.9
99.5,17.0,49.8125,26.39418099,6.624676651,watermelon,1.13,41.1
100.25,17.5,49.78125,26.35432586,6.635382173,watermelon,1.41,37.3
101.0,18.0,49.75,26.31447072,6.646087695,watermelon,1.33,42.9
101.75,18.5,49.71875,26.27461559,6.656793216,watermelon,1.21,42.9
102.5,19.0,49.6875,26.23476045,6.667498738,watermelon,1.28,43.3
103.25,19.5,49.65625,26.19490532,6.67820426,watermelon,1.22,37.5
104.0,20.0,49.625,26.15505018,6.688909782,watermelon,0.99,44.1
104.75,20.5,49.59375,26.11519505,6.699615304,watermelon,1.32,40.1
105.5,21.0,49.5625,26.07533991,6.710320826,watermelon,1.26,43.2
106.25,21.5,49.53125,26.03548478,6.721026348,watermelon,1.36,38.2
107.0,22.0,49.5,25.99562965,6.73173187,watermelon,1.36,42.5
107.75,22.5,49.46875,25.95577451,6.742437392,watermelon,1.37,41.1
108.5,23.0,49.4375,25.91591938,6.753142914,watermelon,1.28,41.5
109.25,23.5,49.40625,25.87606424,6.763848436,watermelon,1.22,35.1
110.0,24.0,49.375,25.83620911,6.774553958,watermelon,1.28,39.8
110.75,24.5,49.34375,25.79635397,6.78525948,watermelon,1.32,44.2
111.5,25.0,49.3125,25.75649884,6.795965002,watermelon,1.14,45.7
